Year,RSCI,Player
http://www.draftexpress.com/RSCI/2015/,303,"						Darius Alexander
						"
http://www.draftexpress.com/RSCI/2015/,304,"						E'Torrion Wilridge
						"
http://www.draftexpress.com/RSCI/2015/,305,"						Jack McVeigh
						"
http://www.draftexpress.com/RSCI/2015/,306,"						Jarrey Foster
						"
http://www.draftexpress.com/RSCI/2015/,307,"						Luwane Pipkins
						"
http://www.draftexpress.com/RSCI/2015/,308,"						MaCio Teague
						"
http://www.draftexpress.com/RSCI/2015/,309,"						Trevaughn Wilkerson
						"
http://www.draftexpress.com/RSCI/2015/,310,"						Evan Boudreaux
						"
http://www.draftexpress.com/RSCI/2015/,311,"						Kain Harris
						"
http://www.draftexpress.com/RSCI/2015/,312,"						Khari Willis
						"
http://www.draftexpress.com/RSCI/2015/,313,"						Jake Lindsey
						"
http://www.draftexpress.com/RSCI/2015/,314,"						Lamarr Kimble
						"
http://www.draftexpress.com/RSCI/2015/,315,"						Dane Kuiper
						"
http://www.draftexpress.com/RSCI/2015/,316,"						Xeyrius Williams
						"
http://www.draftexpress.com/RSCI/2015/,317,"						Anthony Mathis
						"
http://www.draftexpress.com/RSCI/2015/,318,"						Elijah Burns
						"
http://www.draftexpress.com/RSCI/2015/,319,"						Jeremiah Headley
						"
http://www.draftexpress.com/RSCI/2015/,320,"						Khalil Iverson
						"
http://www.draftexpress.com/RSCI/2015/,321,"						Michael Jacobson
						"
http://www.draftexpress.com/RSCI/2015/,322,"						Chris Shields
						"
http://www.draftexpress.com/RSCI/2015/,323,"						Chance McSpadden
						"
http://www.draftexpress.com/RSCI/2015/,324,"						Luis Santos
						"
http://www.draftexpress.com/RSCI/2015/,325,"						Mandrell Worthy
						"
http://www.draftexpress.com/RSCI/2015/,326,"						Paul Thomas
						"
http://www.draftexpress.com/RSCI/2015/,327,"						Raquan Mitchell
						"
http://www.draftexpress.com/RSCI/2015/,328,"						Chris Mcneal
						"
http://www.draftexpress.com/RSCI/2015/,329,"						C.J. Keyser
						"
http://www.draftexpress.com/RSCI/2015/,330,"						Christion Thompson
						"
http://www.draftexpress.com/RSCI/2015/,331,"						Evan Hall
						"
http://www.draftexpress.com/RSCI/2015/,332,"						Myles Carter
						"
http://www.draftexpress.com/RSCI/2015/,333,"						Elijah Cain
						"
http://www.draftexpress.com/RSCI/2015/,334,"						Terrence Johnson
						"
http://www.draftexpress.com/RSCI/2015/,335,"						Ronshad Shabazz
						"
http://www.draftexpress.com/RSCI/2015/,336,"						Tre Scott
						"
http://www.draftexpress.com/RSCI/2015/,337,"						Simeon Carter
						"
http://www.draftexpress.com/RSCI/2015/,338,"						Barry Brown
						"
http://www.draftexpress.com/RSCI/2015/,339,"						Rashard Odomes
						"
http://www.draftexpress.com/RSCI/2015/,340,"						Larond Williams
						"
http://www.draftexpress.com/RSCI/2015/,341,"						Admiral Schofield
						"
http://www.draftexpress.com/RSCI/2015/,342,"						Chad Lott
						"
http://www.draftexpress.com/RSCI/2015/,343,"						Levi Cook
						"
http://www.draftexpress.com/RSCI/2015/,344,"						KJ Feagin
						"
http://www.draftexpress.com/RSCI/2015/,345,"						Tommy McCarthy
						"
http://www.draftexpress.com/RSCI/2015/,346,"						Matt Rose
						"
http://www.draftexpress.com/RSCI/2015/,347,"						Tommy Burton
						"
http://www.draftexpress.com/RSCI/2015/,348,"						Jordan Ash
						"
http://www.draftexpress.com/RSCI/2015/,349,"						Chris Baldwin
						"
http://www.draftexpress.com/RSCI/2015/,350,"						Prentiss Nixon
						"
http://www.draftexpress.com/RSCI/2015/,351,"						Chandler White
						"
http://www.draftexpress.com/RSCI/2015/,352,"						Tobias Howard
						"
http://www.draftexpress.com/RSCI/2015/,353,"						Kevin Puryear
						"
http://www.draftexpress.com/RSCI/2016/,1,"						Josh Jackson
						"
http://www.draftexpress.com/RSCI/2016/,2,"						Harry Giles
						"
http://www.draftexpress.com/RSCI/2016/,3,"						Jayson Tatum
						"
http://www.draftexpress.com/RSCI/2016/,4,"						Markelle Fultz
						"
http://www.draftexpress.com/RSCI/2016/,5,"						Lonzo Ball
						"
http://www.draftexpress.com/RSCI/2016/,6,"						De'Aaron Fox
						"
http://www.draftexpress.com/RSCI/2016/,7,"						Dennis Smith
						"
http://www.draftexpress.com/RSCI/2016/,8,"						Bam Adebayo
						"
http://www.draftexpress.com/RSCI/2016/,9,"						Thon Maker
						"
http://www.draftexpress.com/RSCI/2016/,10,"						Jonathan Isaac
						"
http://www.draftexpress.com/RSCI/2016/,11,"						Malik Monk
						"
http://www.draftexpress.com/RSCI/2016/,12,"						Miles Bridges
						"
http://www.draftexpress.com/RSCI/2016/,13,"						Terrance Ferguson
						"
http://www.draftexpress.com/RSCI/2016/,14,"						Frank Jackson
						"
http://www.draftexpress.com/RSCI/2016/,15,"						Wenyen Gabriel
						"
http://www.draftexpress.com/RSCI/2016/,16,"						Marques Bolden
						"
http://www.draftexpress.com/RSCI/2016/,17,"						T.J. Leaf
						"
http://www.draftexpress.com/RSCI/2016/,18,"						Jarrett Allen
						"
http://www.draftexpress.com/RSCI/2016/,19,"						Rawle Alkins
						"
http://www.draftexpress.com/RSCI/2016/,20,"						Omari Spellman
						"
http://www.draftexpress.com/RSCI/2016/,21,"						Josh Langford
						"
http://www.draftexpress.com/RSCI/2016/,22,"						Mustapha Heron
						"
http://www.draftexpress.com/RSCI/2016/,23,"						Dewan Huell
						"
http://www.draftexpress.com/RSCI/2016/,24,"						Kobi Simmons
						"
http://www.draftexpress.com/RSCI/2016/,25,"						V.J. King
						"
http://www.draftexpress.com/RSCI/2016/,26,"						Andrew Jones
						"
http://www.draftexpress.com/RSCI/2016/,27,"						Sacha Killeya-Jones
						"
http://www.draftexpress.com/RSCI/2016/,28,"						Bruce Brown
						"
http://www.draftexpress.com/RSCI/2016/,29,"						Udoka Azubuike
						"
http://www.draftexpress.com/RSCI/2016/,30,"						Tony Bradley
						"
http://www.draftexpress.com/RSCI/2016/,31,"						Alterique Gilbert
						"
http://www.draftexpress.com/RSCI/2016/,32,"						Cassius Winston
						"
http://www.draftexpress.com/RSCI/2016/,33,"						Tyus Battle
						"
http://www.draftexpress.com/RSCI/2016/,34,"						Kyle Guy
						"
http://www.draftexpress.com/RSCI/2016/,35,"						Justin Jackson (Canada)
						"
http://www.draftexpress.com/RSCI/2016/,36,"						Zach Collins
						"
http://www.draftexpress.com/RSCI/2016/,37,"						Javin Delaurier
						"
http://www.draftexpress.com/RSCI/2016/,38,"						Kameron McGusty
						"
http://www.draftexpress.com/RSCI/2016/,39,"						DeRon Davis
						"
http://www.draftexpress.com/RSCI/2016/,40,"						Juwan Durham
						"
http://www.draftexpress.com/RSCI/2016/,41,"						Mario Kegler
						"
http://www.draftexpress.com/RSCI/2016/,42,"						De'Riante Jenkins
						"
http://www.draftexpress.com/RSCI/2016/,43,"						Nick Ward
						"
http://www.draftexpress.com/RSCI/2016/,44,"						Seventh Woods
						"
http://www.draftexpress.com/RSCI/2016/,45,"						Shamorie Ponds
						"
http://www.draftexpress.com/RSCI/2016/,46,"						Sam Cunliffe
						"
http://www.draftexpress.com/RSCI/2016/,47,"						Ty Jerome
						"
http://www.draftexpress.com/RSCI/2016/,48,"						Amir Coffey
						"
http://www.draftexpress.com/RSCI/2016/,49,"						Tony Carr
						"
http://www.draftexpress.com/RSCI/2016/,50,"						DeJon Jarreau
						"
http://www.draftexpress.com/RSCI/2016/,51,"						Payton Pritchard
						"
http://www.draftexpress.com/RSCI/2016/,52,"						Braxton Key
						"
http://www.draftexpress.com/RSCI/2016/,53,"						Ike Anigbogu
						"
http://www.draftexpress.com/RSCI/2016/,54,"						Schnider Herard
						"
http://www.draftexpress.com/RSCI/2016/,55,"						Jayce Johnson
						"
http://www.draftexpress.com/RSCI/2016/,56,"						Jarron Cumberland
						"
http://www.draftexpress.com/RSCI/2016/,57,"						Matthew Moyer
						"
http://www.draftexpress.com/RSCI/2016/,58,"						Anthony Cowan
						"
http://www.draftexpress.com/RSCI/2016/,59,"						Jaylen Fisher
						"
http://www.draftexpress.com/RSCI/2016/,60,"						Jay Huff
						"
http://www.draftexpress.com/RSCI/2016/,61,"						J.J. Caldwell
						"
http://www.draftexpress.com/RSCI/2016/,62,"						James Banks
						"
http://www.draftexpress.com/RSCI/2016/,63,"						Kevin Huerter
						"
http://www.draftexpress.com/RSCI/2016/,64,"						Robert Williams
						"
http://www.draftexpress.com/RSCI/2016/,65,"						Ted Kapita
						"
http://www.draftexpress.com/RSCI/2016/,66,"						Brandon Robinson
						"
http://www.draftexpress.com/RSCI/2016/,67,"						Xavier Simpson
						"
http://www.draftexpress.com/RSCI/2016/,68,"						Trent Forrest
						"
http://www.draftexpress.com/RSCI/2016/,69,"						Brendan Bailey
						"
http://www.draftexpress.com/RSCI/2016/,70,"						Vance Jackson
						"
http://www.draftexpress.com/RSCI/2016/,71,"						Mark Vital
						"
http://www.draftexpress.com/RSCI/2016/,72,"						Curtis Jones
						"
http://www.draftexpress.com/RSCI/2016/,73,"						Taurean Thompson
						"
http://www.draftexpress.com/RSCI/2016/,74,"						Tyler Cook
						"
http://www.draftexpress.com/RSCI/2016/,75,"						Temple Gibbs
						"
http://www.draftexpress.com/RSCI/2016/,76,"						Derek Funderburk
						"
http://www.draftexpress.com/RSCI/2016/,77,"						Charlie Moore
						"
http://www.draftexpress.com/RSCI/2016/,78,"						Romello White
						"
http://www.draftexpress.com/RSCI/2016/,79,"						Michael Cage
						"
http://www.draftexpress.com/RSCI/2016/,80,"						De'Andre Hunter
						"
http://www.draftexpress.com/RSCI/2016/,81,"						Tyson Carter
						"
http://www.draftexpress.com/RSCI/2016/,82,"						Eli Wright
						"
http://www.draftexpress.com/RSCI/2016/,83,"						Jared Harper
						"
http://www.draftexpress.com/RSCI/2016/,84,"						Quentin Goodin
						"
http://www.draftexpress.com/RSCI/2016/,85,"						JaQuori McLaughlin
						"
http://www.draftexpress.com/RSCI/2016/,86,"						Troy Baxter
						"
http://www.draftexpress.com/RSCI/2016/,87,"						Markus Howard
						"
http://www.draftexpress.com/RSCI/2016/,88,"						Kostas Antetokounmpo
						"
http://www.draftexpress.com/RSCI/2016/,89,"						Lamar Stevens
						"
http://www.draftexpress.com/RSCI/2016/,90,"						Lamar Peters
						"
http://www.draftexpress.com/RSCI/2016/,91,"						Sam Hauser
						"
http://www.draftexpress.com/RSCI/2016/,92,"						Tyree Crump
						"
http://www.draftexpress.com/RSCI/2016/,93,"						Jonah Mathews
						"
http://www.draftexpress.com/RSCI/2016/,94,"						Gavin Baxter
						"
http://www.draftexpress.com/RSCI/2016/,95,"						Abdul Ado
						"
http://www.draftexpress.com/RSCI/2016/,96,"						Myles Powell
						"
http://www.draftexpress.com/RSCI/2016/,97,"						Deshawn Corprew
						"
http://www.draftexpress.com/RSCI/2016/,98,"						Markell Johnson
						"
http://www.draftexpress.com/RSCI/2016/,99,"						Jacob Young
						"
http://www.draftexpress.com/RSCI/2016/,100,"						Kodye Pugh
						"
http://www.draftexpress.com/RSCI/2016/,101,"						Sedee Keita
						"
http://www.draftexpress.com/RSCI/2016/,102,"						Keith Smith
						"
http://www.draftexpress.com/RSCI/2016/,103,"						Skylar Mays
						"
http://www.draftexpress.com/RSCI/2016/,104,"						Mitch Lightfoot
						"
http://www.draftexpress.com/RSCI/2016/,105,"						Joey Brunk
						"
http://www.draftexpress.com/RSCI/2016/,106,"						Carsen Edwards
						"
http://www.draftexpress.com/RSCI/2016/,107,"						Zach Norvell
						"
http://www.draftexpress.com/RSCI/2016/,108,"						Jethro Tshisumpa Mbiya
						"
http://www.draftexpress.com/RSCI/2016/,109,"						Eric Hester
						"
http://www.draftexpress.com/RSCI/2016/,110,"						Jordan Harris
						"
http://www.draftexpress.com/RSCI/2016/,111,"						Bryce Aiken
						"
http://www.draftexpress.com/RSCI/2016/,112,"						Yoeli Childs
						"
http://www.draftexpress.com/RSCI/2016/,113,"						Chris Lewis
						"
http://www.draftexpress.com/RSCI/2016/,114,"						Devearl Ramsey
						"
http://www.draftexpress.com/RSCI/2016/,115,"						Clevon Brown
						"
http://www.draftexpress.com/RSCI/2016/,116,"						Tyrique Jones
						"
http://www.draftexpress.com/RSCI/2016/,117,"						Breein Tyree
						"
http://www.draftexpress.com/RSCI/2016/,118,"						Alpha Diallo
						"
http://www.draftexpress.com/RSCI/2016/,119,"						Kristian Doolittle
						"
http://www.draftexpress.com/RSCI/2016/,120,"						Rapolas Ivanauskas
						"
http://www.draftexpress.com/RSCI/2016/,121,"						Mamadou Diarra
						"
http://www.draftexpress.com/RSCI/2016/,122,"						Rodney Miller
						"
http://www.draftexpress.com/RSCI/2016/,123,"						Seth Towns
						"
http://www.draftexpress.com/RSCI/2016/,124,"						Brison Gresham
						"
http://www.draftexpress.com/RSCI/2016/,125,"						Trevor Stanback
						"
http://www.draftexpress.com/RSCI/2016/,126,"						Eric Curry
						"
http://www.draftexpress.com/RSCI/2016/,127,"						Deandre Williams
						"
http://www.draftexpress.com/RSCI/2016/,128,"						Cameron McGriff
						"
http://www.draftexpress.com/RSCI/2016/,129,"						Eron Gordon
						"
http://www.draftexpress.com/RSCI/2016/,130,"						John Mooney
						"
http://www.draftexpress.com/RSCI/2016/,131,"						Kwe Parker
						"
http://www.draftexpress.com/RSCI/2016/,132,"						Maliek White
						"
http://www.draftexpress.com/RSCI/2016/,133,"						Payton Willis
						"
http://www.draftexpress.com/RSCI/2016/,134,"						Xavier Sneed
						"
http://www.draftexpress.com/RSCI/2016/,135,"						Jon Teske
						"
http://www.draftexpress.com/RSCI/2016/,136,"						Oscar Frayer
						"
http://www.draftexpress.com/RSCI/2016/,137,"						Jakolby Long
						"
http://www.draftexpress.com/RSCI/2016/,138,"						Josh Hall
						"
http://www.draftexpress.com/RSCI/2016/,139,"						Cameron Lard
						"
http://www.draftexpress.com/RSCI/2016/,140,"						Harry Froling
						"
http://www.draftexpress.com/RSCI/2016/,141,"						Barret Benson
						"
http://www.draftexpress.com/RSCI/2016/,142,"						Jordan Ford
						"
http://www.draftexpress.com/RSCI/2016/,143,"						Austin Davis
						"
http://www.draftexpress.com/RSCI/2016/,144,"						Jordan Bone
						"
http://www.draftexpress.com/RSCI/2016/,145,"						Kamar Baldwin
						"
http://www.draftexpress.com/RSCI/2016/,146,"						Micah Thomas
						"
http://www.draftexpress.com/RSCI/2016/,147,"						Dylan Painter
						"
http://www.draftexpress.com/RSCI/2016/,148,"						William McDowell-White
						"
http://www.draftexpress.com/RSCI/2016/,149,"						Isaiah Roby
						"
http://www.draftexpress.com/RSCI/2016/,150,"						Quentin Jackson
						"
http://www.draftexpress.com/RSCI/2016/,151,"						Koby McEwen
						"
http://www.draftexpress.com/RSCI/2016/,152,"						Rui Hachimura
						"
http://www.draftexpress.com/RSCI/2016/,153,"						Solomon Young
						"
http://www.draftexpress.com/RSCI/2016/,154,"						John Fulkerson
						"
http://www.draftexpress.com/RSCI/2016/,155,"						Jagan Mosely
						"
http://www.draftexpress.com/RSCI/2016/,156,"						Jalen Johnson
						"
http://www.draftexpress.com/RSCI/2016/,157,"						Kobe Paras
						"
http://www.draftexpress.com/RSCI/2016/,158,"						Nate Morris
						"
http://www.draftexpress.com/RSCI/2016/,159,"						Jalen McDaniels
						"
http://www.draftexpress.com/RSCI/2016/,160,"						De'Monte Buckingham
						"
http://www.draftexpress.com/RSCI/2016/,161,"						C.J. Walker
						"
http://www.draftexpress.com/RSCI/2016/,162,"						Cameron Satterwhite
						"
http://www.draftexpress.com/RSCI/2016/,163,"						Jordy Tshimanga
						"
http://www.draftexpress.com/RSCI/2016/,164,"						Lindy Waters
						"
http://www.draftexpress.com/RSCI/2016/,165,"						Jordan Bruner
						"
http://www.draftexpress.com/RSCI/2016/,166,"						Cheickna Dembele
						"
http://www.draftexpress.com/RSCI/2016/,167,"						Kevin Marfo
						"
http://www.draftexpress.com/RSCI/2016/,168,"						Reggie Todd
						"
http://www.draftexpress.com/RSCI/2016/,169,"						Eddie Ekiyor
						"
http://www.draftexpress.com/RSCI/2016/,170,"						Corey Manigault
						"
http://www.draftexpress.com/RSCI/2016/,171,"						Robert Baker
						"
http://www.draftexpress.com/RSCI/2016/,172,"						Christian Matthews
						"
http://www.draftexpress.com/RSCI/2016/,173,"						Nicola Djogo
						"
http://www.draftexpress.com/RSCI/2016/,174,"						Daron Henson
						"
http://www.draftexpress.com/RSCI/2016/,175,"						Bruno Fernando
						"
http://www.draftexpress.com/RSCI/2016/,176,"						Papa NDiaye
						"
http://www.draftexpress.com/RSCI/2016/,177,"						Sagaba Konate
						"
http://www.draftexpress.com/RSCI/2016/,178,"						Tim Harrison
						"
http://www.draftexpress.com/RSCI/2016/,179,"						Samuel Timmins
						"
http://www.draftexpress.com/RSCI/2016/,180,"						Alani Moore
						"
http://www.draftexpress.com/RSCI/2016/,181,"						Darius Hicks
						"
http://www.draftexpress.com/RSCI/2016/,182,"						Chris Baldwin
						"
http://www.draftexpress.com/RSCI/2016/,183,"						Nysier Brooks
						"
http://www.draftexpress.com/RSCI/2016/,184,"						Tervell Beck
						"
http://www.draftexpress.com/RSCI/2016/,185,"						Brock Bertram
						"
http://www.draftexpress.com/RSCI/2016/,186,"						Jermaine Haley
						"
http://www.draftexpress.com/RSCI/2016/,187,"						Curtis Hollis
						"
http://www.draftexpress.com/RSCI/2016/,188,"						Jordan Bowden
						"
http://www.draftexpress.com/RSCI/2016/,189,"						Brandon Childress
						"
http://www.draftexpress.com/RSCI/2016/,190,"						Maciej Bender
						"
http://www.draftexpress.com/RSCI/2016/,191,"						Jeriah Horne
						"
http://www.draftexpress.com/RSCI/2016/,192,"						Antwan Walker
						"
http://www.draftexpress.com/RSCI/2016/,193,"						Harold Baruti
						"
http://www.draftexpress.com/RSCI/2016/,194,"						Dejan Vasiljevic
						"
http://www.draftexpress.com/RSCI/2016/,195,"						Christian Terrell
						"
http://www.draftexpress.com/RSCI/2016/,196,"						D'Marcus Simonds
						"
http://www.draftexpress.com/RSCI/2016/,197,"						Tyrn Flowers
						"
http://www.draftexpress.com/RSCI/2016/,198,"						Elijah Hughes
						"
http://www.draftexpress.com/RSCI/2016/,199,"						Dillon Mitchel
						"
http://www.draftexpress.com/RSCI/2016/,200,"						A.J. Oliver
						"
http://www.draftexpress.com/RSCI/2016/,201,"						Milan Acquaah
						"
http://www.draftexpress.com/RSCI/2016/,202,"						Devonte Green
						"
http://www.draftexpress.com/RSCI/2016/,203,"						Gorjok Gak
						"
http://www.draftexpress.com/RSCI/2016/,204,"						Harrison Henderson
						"
http://www.draftexpress.com/RSCI/2016/,205,"						Lucas Siewert
						"
http://www.draftexpress.com/RSCI/2016/,206,"						Brandon Cyrus
						"
http://www.draftexpress.com/RSCI/2016/,207,"						Grant Williams
						"
http://www.draftexpress.com/RSCI/2016/,208,"						Kieran Hayward
						"
http://www.draftexpress.com/RSCI/2016/,209,"						Justice Kithcart
						"
http://www.draftexpress.com/RSCI/2016/,210,"						Ibi Watson
						"
http://www.draftexpress.com/RSCI/2016/,211,"						Clayton Hughes
						"
http://www.draftexpress.com/RSCI/2016/,212,"						Howard Washington
						"
http://www.draftexpress.com/RSCI/2016/,213,"						Daquan Bracey
						"
http://www.draftexpress.com/RSCI/2016/,214,"						Devon Daniels
						"
http://www.draftexpress.com/RSCI/2016/,215,"						Saul Phiri
						"
http://www.draftexpress.com/RSCI/2016/,216,"						Brachen Hazen
						"
http://www.draftexpress.com/RSCI/2016/,217,"						Charles Brown
						"
http://www.draftexpress.com/RSCI/2016/,218,"						Colin Slater
						"
http://www.draftexpress.com/RSCI/2016/,219,"						Adrian Moore
						"
http://www.draftexpress.com/RSCI/2016/,220,"						Leland Green
						"
http://www.draftexpress.com/RSCI/2016/,221,"						Frankie Hughes
						"
http://www.draftexpress.com/RSCI/2016/,222,"						Josh Okogie
						"
http://www.draftexpress.com/RSCI/2016/,223,"						De'Anthony Melton
						"
http://www.draftexpress.com/RSCI/2016/,224,"						Travis Atson
						"
http://www.draftexpress.com/RSCI/2016/,225,"						Willie Jackson
						"
http://www.draftexpress.com/RSCI/2016/,226,"						Matthew Freeman
						"
http://www.draftexpress.com/RSCI/2016/,227,"						Malik Crowfield
						"
http://www.draftexpress.com/RSCI/2016/,228,"						Christian Vital
						"
http://www.draftexpress.com/RSCI/2016/,229,"						Quinton Rose
						"
http://www.draftexpress.com/RSCI/2016/,230,"						Thomas Wilson
						"
http://www.draftexpress.com/RSCI/2016/,231,"						Unique McLean
						"
http://www.draftexpress.com/RSCI/2016/,232,"						A.J. Brodeur
						"
http://www.draftexpress.com/RSCI/2016/,233,"						Tejon Lucas
						"
http://www.draftexpress.com/RSCI/2016/,234,"						Wayde Sims
						"
http://www.draftexpress.com/RSCI/2016/,235,"						Micah Potter
						"
http://www.draftexpress.com/RSCI/2016/,236,"						Jack White
						"
http://www.draftexpress.com/RSCI/2016/,237,"						Cartier Diarra
						"
http://www.draftexpress.com/RSCI/2016/,238,"						Isiah Brown
						"
http://www.draftexpress.com/RSCI/2016/,239,"						Scott Spencer
						"
http://www.draftexpress.com/RSCI/2016/,240,"						Bryce Peters
						"
http://www.draftexpress.com/RSCI/2016/,241,"						Ben Kone
						"
http://www.draftexpress.com/RSCI/2016/,242,"						Mitchell Smith
						"
http://www.draftexpress.com/RSCI/2016/,243,"						Alex Hobbs
						"
http://www.draftexpress.com/RSCI/2016/,244,"						Richard Washington
						"
http://www.draftexpress.com/RSCI/2016/,245,"						Braxton Beverly
						"
http://www.draftexpress.com/RSCI/2016/,246,"						Ben Coupet
						"
http://www.draftexpress.com/RSCI/2016/,247,"						Ty Graves
						"
http://www.draftexpress.com/RSCI/2016/,248,"						Malik Fitts
						"
http://www.draftexpress.com/RSCI/2016/,249,"						Anfernee McLemore
						"
http://www.draftexpress.com/RSCI/2016/,250,"						Connor Harding
						"
http://www.draftexpress.com/RSCI/2016/,251,"						Javien Williams
						"
http://www.draftexpress.com/RSCI/2016/,252,"						Cordell Pemsl
						"
http://www.draftexpress.com/RSCI/2016/,253,"						Joe Hampton
						"
http://www.draftexpress.com/RSCI/2016/,254,"						Michael Hurt
						"
http://www.draftexpress.com/RSCI/2016/,255,"						Josh Parrish
						"
http://www.draftexpress.com/RSCI/2017/,1,"						Marvin Bagley
						"
http://www.draftexpress.com/RSCI/2017/,2,"						Michael Porter
						"
http://www.draftexpress.com/RSCI/2017/,3,"						Deandre Ayton
						"
http://www.draftexpress.com/RSCI/2017/,4,"						Mohamed Bamba
						"
http://www.draftexpress.com/RSCI/2017/,5,"						Wendell Carter
						"
http://www.draftexpress.com/RSCI/2017/,6,"						Trevon Duval
						"
http://www.draftexpress.com/RSCI/2017/,7,"						Collin Sexton
						"
http://www.draftexpress.com/RSCI/2017/,8,"						Mitchell Robinson
						"
http://www.draftexpress.com/RSCI/2017/,9,"						Jaren Jackson
						"
http://www.draftexpress.com/RSCI/2017/,10,"						Kevin Knox
						"
http://www.draftexpress.com/RSCI/2017/,11,"						Hamidou Diallo
						"
http://www.draftexpress.com/RSCI/2017/,12,"						Troy Brown
						"
http://www.draftexpress.com/RSCI/2017/,13,"						Brandon McCoy
						"
http://www.draftexpress.com/RSCI/2017/,14,"						P.J. Washington
						"
http://www.draftexpress.com/RSCI/2017/,15,"						Jarred Vanderbilt
						"
http://www.draftexpress.com/RSCI/2017/,16,"						Lonnie Walker
						"
http://www.draftexpress.com/RSCI/2017/,17,"						Nick Richards
						"
http://www.draftexpress.com/RSCI/2017/,18,"						Gary Trent
						"
http://www.draftexpress.com/RSCI/2017/,19,"						Brian Bowen
						"
http://www.draftexpress.com/RSCI/2017/,20,"						Billy Preston
						"
http://www.draftexpress.com/RSCI/2017/,21,"						Trae Young
						"
http://www.draftexpress.com/RSCI/2017/,22,"						Kris Wilkes
						"
http://www.draftexpress.com/RSCI/2017/,23,"						Jaylen Hands
						"
http://www.draftexpress.com/RSCI/2017/,24,"						Quade Green
						"
http://www.draftexpress.com/RSCI/2017/,25,"						Jontay Porter
						"
http://www.draftexpress.com/RSCI/2017/,26,"						Malik Williams
						"
http://www.draftexpress.com/RSCI/2017/,27,"						M.J. Walker
						"
http://www.draftexpress.com/RSCI/2017/,28,"						Emmanuel Akot
						"
http://www.draftexpress.com/RSCI/2017/,29,"						John Petty
						"
http://www.draftexpress.com/RSCI/2017/,30,"						Jalek Felton
						"
http://www.draftexpress.com/RSCI/2017/,31,"						Nick Weatherspoon
						"
http://www.draftexpress.com/RSCI/2017/,32,"						Paul Scruggs
						"
http://www.draftexpress.com/RSCI/2017/,33,"						Shai Gilgeous-Alexander
						"
http://www.draftexpress.com/RSCI/2017/,34,"						Nickeil Alexander-Walker
						"
http://www.draftexpress.com/RSCI/2017/,35,"						Chaundee Brown
						"
http://www.draftexpress.com/RSCI/2017/,36,"						Daniel Gafford
						"
http://www.draftexpress.com/RSCI/2017/,37,"						Brandon Randolph
						"
http://www.draftexpress.com/RSCI/2017/,38,"						Ethan Thompson
						"
http://www.draftexpress.com/RSCI/2017/,39,"						Jeremiah Tilmon
						"
http://www.draftexpress.com/RSCI/2017/,40,"						Lindell Wigginton
						"
http://www.draftexpress.com/RSCI/2017/,41,"						Tremont Waters
						"
http://www.draftexpress.com/RSCI/2017/,42,"						Makai Ashton-Langford
						"
http://www.draftexpress.com/RSCI/2017/,43,"						Charles O'Bannon
						"
http://www.draftexpress.com/RSCI/2017/,44,"						Cody Riley
						"
http://www.draftexpress.com/RSCI/2017/,45,"						Kezie Okpala
						"
http://www.draftexpress.com/RSCI/2017/,46,"						Chuma Okeke
						"
http://www.draftexpress.com/RSCI/2017/,47,"						Jermaine Samuels
						"
http://www.draftexpress.com/RSCI/2017/,48,"						Rayshaun Hammonds
						"
http://www.draftexpress.com/RSCI/2017/,49,"						Daejon Davis
						"
http://www.draftexpress.com/RSCI/2017/,50,"						D.J. Harvey
						"
http://www.draftexpress.com/RSCI/2017/,51,"						Matt Coleman
						"
http://www.draftexpress.com/RSCI/2017/,52,"						Marcus Garrett
						"
http://www.draftexpress.com/RSCI/2017/,53,"						Jericho Sims
						"
http://www.draftexpress.com/RSCI/2017/,54,"						Jordan Goodwin
						"
http://www.draftexpress.com/RSCI/2017/,55,"						Savion Flagg
						"
http://www.draftexpress.com/RSCI/2017/,56,"						Kimani Lawrence
						"
http://www.draftexpress.com/RSCI/2017/,57,"						Davion Mitchell
						"
http://www.draftexpress.com/RSCI/2017/,58,"						Naji Marshall
						"
http://www.draftexpress.com/RSCI/2017/,59,"						Ira Lee
						"
http://www.draftexpress.com/RSCI/2017/,60,"						Josh Anderson
						"
http://www.draftexpress.com/RSCI/2017/,61,"						Jordan Tucker
						"
http://www.draftexpress.com/RSCI/2017/,62,"						Isaiah Washington
						"
http://www.draftexpress.com/RSCI/2017/,63,"						Jaylen Nowell
						"
http://www.draftexpress.com/RSCI/2017/,64,"						Jalen Hill
						"
http://www.draftexpress.com/RSCI/2017/,65,"						Bruno Fernando
						"
http://www.draftexpress.com/RSCI/2017/,66,"						Ikey Obiagu
						"
http://www.draftexpress.com/RSCI/2017/,67,"						Chris Lykes
						"
http://www.draftexpress.com/RSCI/2017/,68,"						Alex O'Connell
						"
http://www.draftexpress.com/RSCI/2017/,69,"						Nathan Reuvers
						"
http://www.draftexpress.com/RSCI/2017/,70,"						Darius Perry
						"
http://www.draftexpress.com/RSCI/2017/,71,"						Nojel Eastern
						"
http://www.draftexpress.com/RSCI/2017/,72,"						D'Shawn Schwartz
						"
http://www.draftexpress.com/RSCI/2017/,73,"						Wabissa Bede
						"
http://www.draftexpress.com/RSCI/2017/,74,"						Jordan Nwora
						"
http://www.draftexpress.com/RSCI/2017/,75,"						Jase Febres
						"
http://www.draftexpress.com/RSCI/2017/,76,"						Jemarl Baker
						"
