Player,Class,Season,Pos,School,Conf,G,MP,PER,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,PProd,ORtg,DRtg,OWS,DWS,WS,OBPM,DBPM,BPM
Casey Benson\casey-benson-1,FR,2014-15,G,Oregon,Pac-12,36,707,10.2,0.521,0.5,1.4,9.4,5.6,16.4,1.9,0.1,16,10.4,148,113.2,106.8,0.9,0.6,1.5,2,0.6,2.7
Khem Birch\khem-birch-1,FR,2011-12,F,Pittsburgh,Big East,10,150,22.7,0.572,0.571,16.9,26.4,21.3,0,0.9,14.3,15.4,15.9,44,115.4,96.4,0.3,0.3,0.6,-0.9,3.6,2.7
Jay Bowie\jay-bowie-1,JR,2012-13,G,Marist,MAAC,18,477,18.6,0.673,0.647,3.9,18.8,11.1,10.9,1.7,0.6,11.9,15.5,151,127,103.7,1.3,0.5,1.8,3.5,-0.9,2.7
Craig Bradshaw\craig-bradshaw-2,SO,2013-14,G,Belmont,OVC,35,1080,20.6,0.627,0.591,3.3,10.4,7,20.3,2.4,0.7,17.7,25.2,528,115.7,108.3,2.9,1,4,3.8,-1.1,2.7
Craig Bradshaw\craig-bradshaw-2,SR,2015-16,G,Belmont,OVC,32,1034,18.8,0.578,0.55,3,10.4,7,18.4,2.1,1.2,14.5,25.4,509,111.7,108.3,2.4,0.9,3.3,3.7,-1,2.7
Hans Brase\hans-brase-1,SO,2013-14,F,Princeton,Ivy,30,810,18.9,0.553,0.508,8,18.2,13,18.3,1.7,2.3,15.5,24.6,347,109.5,98.6,1.6,1.5,3.1,1.2,1.5,2.7
Taylor Broekhuis\taylor-broekhuis-1,SR,2012-13,C,Air Force,MWC,32,806,16.6,0.613,0.606,4.1,16.4,10.3,10.2,1.5,4.6,17.7,18.2,245,108.1,104.8,1.3,0.7,2,1,1.7,2.7
Charlie Brown\charlie-brown-2,FR,2016-17,F,Saint Joseph's,A-10,31,1060,14.4,0.518,0.478,3.3,13.5,8.1,6.5,1.3,2.5,8.6,19.6,360,108.4,106.4,1.6,1.1,2.7,1.9,0.8,2.7
Isiah Brown\isiah-brown-1,SR,2011-12,F,East Tennessee State,A-Sun,31,938,20.7,0.562,0.558,9.4,14.9,11.9,8,2.8,6.2,18.5,22.3,368,104.7,97.6,1.6,1.5,3.1,-0.1,2.9,2.7
Rhamel Brown\rhamel-brown-1,FR,2010-11,F,Manhattan,MAAC,31,868,19.2,0.492,0.506,15.3,14.1,14.7,5,2.4,9,13.9,14.9,228,105.7,104.7,1.1,0.9,1.9,-0.7,3.3,2.7
Sherwood Brown\sherwood-brown-1,SR,2012-13,G,Florida Gulf Coast,A-Sun,37,1225,20.5,0.566,0.549,5.5,17.8,11.6,7.6,2.4,0.9,11.7,23.3,510,111.7,95.7,3,2.1,5.1,2.7,-0.1,2.7
Terry Brutus\terry-brutus-1,FR,2012-13,F,Mississippi,SEC,27,245,10.4,0.596,0.64,8.1,13.8,10.7,2,2.3,0.4,18.8,7.2,40,115.7,97.3,0.3,0.4,0.6,0.3,2.4,2.7
C.J. Bryce\cj-bryce-1,SO,2016-17,G,North Carolina-Wilmington,CAA,35,1199,20.6,0.553,0.528,5.5,13.1,9.1,15.2,1.5,0.6,10.7,24.6,593,116.7,107.4,3.5,1.1,4.6,3.2,-0.5,2.7
Jesse Bunting\jesse-bunting-1,SO,2016-17,F,Fordham,A-10,29,295,15.6,0.581,0.57,12.7,13.5,13,5.5,2.4,5.9,13.2,11,71,123.1,100.1,0.5,0.5,1,-1.3,4.1,2.7
David Burrell\david-burrell-3,JR,2016-17,F,East Tennessee State,Southern,35,597,19.6,0.607,0.604,7.3,14.6,11.1,6.2,1.3,3.8,9.6,19.7,234,121.4,99.6,1.6,1,2.6,2,0.7,2.7
Mike Caffey\michael-caffey-1,JR,2013-14,G,Long Beach State,Big West,32,1106,17.8,0.491,0.456,5,9.5,7.1,26.3,2.4,0.4,15.7,28.4,530,102.5,106.5,1.5,1.2,2.8,2.3,0.3,2.7
Aaron Carter\aaron-carter-1,SR,2010-11,G,Indiana State,MVC,34,779,14.9,0.553,0.5,5,9.9,7.5,7.6,1.7,2.4,14.5,21.2,268,107.2,101.5,1.3,1,2.3,2.2,0.5,2.7
Darius Carter\darius-carter-1,SR,2014-15,F,Wichita State,MVC,35,750,25.7,0.554,0.53,10.4,20.4,15.3,6.3,1.3,3.3,9.3,28.6,355,114.7,92.1,2.4,1.7,4.1,1.4,1.3,2.7
Reece Chamberlain\reece-chamberlain-1,SO,2012-13,G,Belmont,OVC,33,552,12.5,0.533,0.511,3.1,9.4,6.3,20.9,3.9,1.3,27,14.2,149,102.7,95.7,0.6,1,1.6,0.5,2.3,2.7
Eric Childress\eric-childress-1,JR,2015-16,G,UC-Santa Barbara,Big West,33,886,13.8,0.538,0.511,2.4,13.1,7.9,28.7,2.7,0.7,25.1,15.5,267,103.9,97.9,0.9,1.6,2.5,0.3,2.4,2.7
Nico Clareth\nico-clareth-1,FR,2015-16,G,Siena,MAAC,34,905,18.6,0.54,0.532,4.3,9,6.8,17.3,3.4,2.3,15.7,25.7,412,106.8,101.5,1.6,1.3,3,2.1,0.6,2.7
Jake Coddington\jake-coddington-1,JR,2015-16,F,Mississippi,SEC,12,26,11.5,1.25,1.25,4.1,4.2,4.1,0,2.2,0,0,3.7,3,245.1,107.5,0.1,0,0.1,3.8,-1.1,2.7
Nick Cook\nick-cook-1,SO,2011-12,F,Jacksonville State,OVC,33,679,18.5,0.536,0.531,11.2,19.8,15,11.2,1.5,7.9,17,17.1,209,106.7,96.2,1,1.2,2.2,-1.5,4.2,2.7
Glenn Cosey\glenn-cosey-1,JR,2012-13,G,Eastern Kentucky,OVC,29,1026,20.8,0.586,0.548,1.4,12,6.4,18.4,2.8,0,9.4,21.7,416,121.3,102.5,3.4,1.1,4.5,4.7,-2,2.7
Anthony Criswell\anthony-criswell-1,JR,2012-13,F,Missouri,SEC,31,582,13.3,0.481,0.454,11,18.7,14.9,6.4,1.3,0.7,13.5,16.2,170,107,99.3,0.8,0.8,1.7,0.9,1.8,2.7
Malik Crowfield\malik-crowfield-1,FR,2016-17,G,Virginia Commonwealth,A-10,34,341,7.8,0.541,0.538,3,5.4,4.2,5.9,1.4,1.3,14,11.5,68,106.3,102.3,0.3,0.5,0.7,1.4,1.4,2.7
Evan Cummins\evan-cummins-1,JR,2014-15,F,Harvard,Ivy,21,238,15,0.576,0.563,9.6,15,12.3,8,3,3,21.7,13,54,108,91.3,0.3,0.6,0.8,-1.1,3.8,2.7
DeAndre Daniels\deandre-daniels-1,FR,2011-12,F,Connecticut,Big East,31,376,12.1,0.457,0.407,6.4,13.8,10.2,7.4,1.8,5,17.6,17.4,96,94.7,101.3,0.2,0.5,0.6,-0.1,2.8,2.7
Eric Davis Jr.\eric-davisjr-1,FR,2015-16,G,Texas,Big 12,33,673,12.3,0.511,0.472,2,11.8,6.8,6.3,1.2,0,9.8,20.4,219,105.1,106.1,0.8,0.7,1.5,1.9,0.8,2.7
Will Davis\will-davis-1,JR,2013-14,F,UC-Irvine,Big West,32,819,21.7,0.585,0.567,11.3,16.1,13.9,6.3,1.2,3.8,12.7,22,325,114.3,96.7,1.8,1.7,3.5,0.5,2.3,2.7
Tyran de Lattibeaudiere\tyran-de-lattibeaudiere-1,SR,2014-15,F,Lamar,Southland,30,893,22.5,0.573,0.576,11.1,19.6,15.3,12.1,2.6,8.2,21.1,24.4,385,102.5,97.4,1.3,1.6,2.9,-1.2,3.9,2.7
Kyle Denning\kyle-denning-1,SR,2014-15,G,Iowa,Big Ten,9,25,11.6,0.5,0.5,4.6,4.5,4.5,8.3,2.5,0,12.5,16.7,6,101.8,102.4,0,0,0.1,2.4,0.3,2.7
Daniel Dingle\daniel-dingle-1,SR,2016-17,G,Temple,AAC,32,1139,14.5,0.531,0.491,3.6,10.5,7,19.1,1.6,1.9,17.6,20.8,415,103.7,107.4,1.4,1.1,2.5,1.8,0.9,2.7
Anthony Downing\anthony-downing-1,JR,2011-12,G,Missouri State,MVC,32,971,15.2,0.544,0.505,1.3,11.7,6.4,16.6,1,0.1,14,22.4,343,104.9,102.5,1.6,1.1,2.7,2.5,0.1,2.7
Rashon Dwight\rashon-dwight-1,SR,2010-11,G,Iona,MAAC,36,849,15.6,0.536,0.475,3.4,10,6.7,16.6,3.2,2,18.7,20.2,311,105.5,98.9,1.3,1.3,2.6,1.2,1.5,2.7
Trey Eckloff\trey-eckloff-1,JR,2010-11,F,Colorado,Big 12,19,81,16.7,0.493,0.46,7.5,18.1,13,11.2,1.4,1.2,0,16.8,28,126.6,105.1,0.2,0.1,0.3,3.6,-0.8,2.7
TyShwan Edmondson\tyshwan-edmondson-1,JR,2010-11,G,Austin Peay,OVC,33,1057,21.7,0.524,0.497,5.8,10.2,8,13.8,3.3,1.6,11.1,28.3,513,109.2,96.2,2.6,1.9,4.5,2.9,-0.2,2.7
Amanze Egekeze\amanze-egekeze-1,SO,2015-16,F,Belmont,OVC,31,705,16.2,0.679,0.66,5.3,11.5,8.6,5.4,1,1.8,11.7,16.2,245,128,109.8,1.8,0.5,2.4,3.9,-1.2,2.7
Will Egolf\will-egolf-1,SR,2012-13,F,Bradley,MVC,30,794,18.1,0.524,0.502,6.1,20.9,12.9,9.2,2.7,3.9,12.5,21.5,282,105.2,100.8,1.3,1,2.3,1.3,1.4,2.7
Erik Etherly\erik-etherly-1,SO,2010-11,F,Loyola (MD),MAAC,30,873,21.5,0.544,0.504,10.6,20.6,15.4,7.5,2.8,4,14.4,20.2,316,110.8,96.6,1.8,1.5,3.3,0.4,2.3,2.7
James Farr\james-farr-1,JR,2014-15,F,Xavier,Big East,37,578,14.1,0.472,0.47,11,30.5,21.1,4.9,1.4,5.9,19.1,18.8,161,91.8,94.6,0.1,1.2,1.3,-1.7,4.5,2.7
Jamal Fenton\jamal-fenton-1,SR,2012-13,G,New Mexico,MWC,32,464,10.9,0.435,0.416,1.6,8.9,5.2,19.7,3.7,0,14.2,18.9,124,91.4,95.3,0.1,0.8,0.9,0.5,2.1,2.7
Frankie Ferrari\frankie-ferrari-1,SO,2016-17,G,San Francisco,WCC,25,411,14.5,0.529,0.5,3.1,12.4,7.8,20.9,2.9,0,16.3,18.2,143,108.7,97.3,0.6,0.8,1.4,1.2,1.6,2.7
James Fields\james-fields-1,SR,2011-12,G,Georgia State,CAA,31,973,16.2,0.512,0.475,3.9,11,7.3,18.3,3.8,0.5,17.3,18.8,310,102.6,91.4,1.2,2.1,3.4,0.1,2.5,2.7
Josh Fortune\josh-fortune-1,SO,2013-14,G,Providence,Big East,35,1154,10,0.552,0.529,1.5,9.4,5.5,12.5,1.8,0.8,19.9,15,276,102.3,108.2,0.8,1.1,1.9,1.7,1,2.7
Dan Geriot\dan-geriot-1,SR,2010-11,C,Richmond,A-10,37,923,16.8,0.516,0.503,4.7,13.1,9.1,23.8,1.5,0.4,15.8,24.2,364,103.3,98.9,1.5,1.4,2.9,1.8,0.8,2.7
Jake Gollon\jake-gollon-1,SR,2013-14,F,Mercer,A-Sun,36,926,15.7,0.55,0.495,6.5,13.7,10.3,17.8,2.4,0.9,19.6,18.7,322,110.4,98.9,1.5,1.7,3.2,0.5,2.2,2.7
Richie Gordon\richie-gordon-1,SR,2010-11,F,Western Carolina,Southern,33,825,20.3,0.511,0.48,10.2,15.8,12.8,11.5,3.6,5.6,16,23.1,337,102.5,94.5,1.2,1.6,2.8,-1.4,4.1,2.7
Ruben Guerrero\ruben-guerrero-1,SO,2015-16,C,South Florida,AAC,32,761,15.5,0.608,0.598,10.3,14.9,12.7,2.9,0.9,5.7,16.7,10.7,168,118,106.1,1.1,0.8,1.9,-0.1,2.9,2.7
Charles Hankerson\charles-hankerson-jr-1,SO,2011-12,G,Alabama,SEC,30,338,13.2,0.477,0.44,3,13.8,8.5,11.7,3.2,0.3,13.6,21.3,104,98.4,91.8,0.3,0.7,1,0.7,2,2.7
Zach Hanson\zach-hanson-1,FR,2013-14,F,Creighton,Big East,24,122,25.3,0.662,0.684,11.9,14.7,13.4,1.7,0,5.3,7.4,24,55,130.1,104.8,0.5,0.2,0.6,3.4,-0.8,2.7
Scottie Haralson\scottie-haralson-1,JR,2011-12,G,Tulsa,CUSA,31,969,13.8,0.563,0.553,3,6.3,4.7,7.8,0.6,0.7,9.8,18.7,301,115.8,105.9,2.1,0.8,2.9,4.6,-1.9,2.7
Daniel Harris\daniel-harris-1,JR,2015-16,G,Quinnipiac,MAAC,30,802,16.6,0.561,0.549,3.9,12.9,8.1,16.8,2.4,1.3,15,18.6,279,112.3,100.7,1.4,1.3,2.7,1.8,0.9,2.7
Nick Harris\nick-harris-1,SO,2016-17,F,College of Charleston,CAA,34,833,15.8,0.642,0.637,8.2,19.8,14.2,2.5,0.7,5.5,16.1,12.1,205,121.3,96.9,1.5,1.6,3.1,-1.2,3.9,2.7
Martez Harrison\martez-harrison-1,SR,2016-17,G,Missouri-Kansas City,WAC,6,183,23.1,0.632,0.583,2.4,8,5.2,28.7,4.1,0.6,19.5,25.3,98,114.7,104,0.5,0.2,0.7,3.2,-0.5,2.7
Mitchell Hill\mitchell-hill-1,FR,2011-12,G,Tennessee Tech,OVC,6,9,6.7,0,0,0,14.8,7.2,18,13,0,50,11.2,1,28,80.8,0,0,0,-6.6,9.3,2.7
Ryden Hines\ryden-hines-1,FR,2013-14,F,Iona,MAAC,21,135,16.7,0.711,0.707,8.9,7.8,8.3,8.8,2.5,0,12.9,14.4,47,137.1,111.3,0.4,0.1,0.5,4.8,-2.1,2.7
Ken Holdman\ken-holdman-1,JR,2010-11,G,Oral Roberts,Summit,35,951,12.6,0.62,0.603,4,8.4,6.1,10.3,2.8,1,20.8,11.3,214,114.5,107.9,1.4,0.6,2,1.6,1.1,2.7
Aaron Holiday\aaron-holiday-1,FR,2015-16,G,UCLA,Pac-12,32,1013,11.4,0.5,0.462,2,7.8,5,21.1,2.5,0.8,21.8,19.9,351,96.1,108.1,0.5,0.9,1.4,0.9,1.9,2.7
Jon Hood\jon-hood-1,SR,2013-14,G,Kentucky,SEC,13,47,11.1,0.503,0.423,2.5,7,4.8,19.8,2.6,0,21.2,20.1,16,104.8,103.6,0.1,0.1,0.1,2.8,-0.1,2.7
Chris Hooper\chris-hooper-1,SR,2015-16,F,St. Francis (NY),NEC,32,682,25.2,0.583,0.578,9.6,16.7,13.1,20.5,2.9,5.9,19.7,28.8,340,104.6,93.9,1.2,1.5,2.7,-0.6,3.3,2.7
Mikael Hopkins\mikael-hopkins-1,SO,2012-13,F,Georgetown,Big East,32,644,11.2,0.463,0.409,6.2,12.9,9.6,13.7,2.8,6.3,23.6,23.3,197,85.2,88.6,-0.2,1.5,1.3,-4.2,6.9,2.7
Mikael Hopkins\mikael-hopkins-1,FR,2011-12,F,Georgetown,Big East,30,203,16,0.521,0.433,12.2,9,10.6,11.9,0.3,6.7,18.8,22.7,77,106,98,0.4,0.3,0.7,-0.4,3.1,2.7
Je'lon Hornbeak\jelon-hornbeak-1,SO,2013-14,G,Oklahoma,Big 12,29,529,11.9,0.517,0.453,1.4,9.2,5.3,23.6,2.3,0.6,20.9,16.5,171,105.2,107.9,0.6,0.5,1.1,1.6,1,2.7
Allen Huddleston\allen-huddleston-1,JR,2012-13,G,Fresno State,MWC,30,793,14.6,0.503,0.442,1.2,9.7,5,16.2,3.2,0.4,16.7,24.2,278,97.4,100,0.8,1,1.8,1.8,0.9,2.7
Dewan Huell\dewan-huell-1,FR,2016-17,F,Miami (FL),ACC,32,557,16.4,0.553,0.531,9.9,11.3,10.6,2.3,1.4,5,15.1,18.9,177,107.5,100.6,0.8,0.9,1.7,-0.6,3.3,2.7
Kareem Jamar\kareem-jamar-1,SR,2013-14,G,Montana,Big Sky,30,1086,25.3,0.577,0.53,3.3,17.7,10.7,27.4,1.6,1.6,12,30,578,117.8,109.5,3.9,0.9,4.8,3.8,-1.1,2.7
Justin James\justin-james-2,SO,2016-17,G,Wyoming,MWC,37,974,21.4,0.568,0.519,4.9,14.4,9.9,18.9,1.6,2,15,30.6,562,106.5,100.1,2.1,1.6,3.7,1.9,0.7,2.7
Paul Jesperson\paul-jesperson-1,SR,2015-16,G,Northern Iowa,MVC,36,1091,14.5,0.59,0.563,2.3,13.6,8.2,6.3,0.8,1,10.8,19.6,349,109,103.1,1.7,1.5,3.2,2.7,0,2.7
Andrew Jones\andrew-jones-1,SR,2010-11,F,Penn State,Big Ten,34,1031,10.9,0.544,0.535,9.3,14.5,11.9,4.2,0.8,0.6,18.7,12.9,214,105.7,107.9,1.1,0.7,1.8,0.5,2.1,2.7
Jamal Jones\jamal-jones-3,JR,2013-14,G,Texas A&M,SEC,34,945,16.6,0.502,0.467,4.2,12.6,8.5,11.3,1.7,1.5,10.5,29.1,407,100.2,98.8,1,1.7,2.7,2.3,0.4,2.7
Aaron Jordan\aaron-jordan-1,SO,2016-17,G,Illinois,Big Ten,24,165,6.2,0.373,0.393,4.3,15.1,9.7,5.1,2.8,0.7,11.5,10.8,25,85.6,99.2,0,0.3,0.2,-1.4,4.1,2.7
James Kelly\james-kelly-1,SR,2015-16,F,Marshall,CUSA,33,1009,26.8,0.615,0.594,6.3,27,16.6,7.4,2.2,3.1,12.5,27.7,576,114.6,102.8,2.9,1.4,4.3,2.6,0.2,2.7
Alex Kirk\alex-kirk-2,FR,2010-11,C,New Mexico,MWC,34,509,14.7,0.524,0.507,8.2,20.8,14.7,4.8,1.1,4.5,13.5,17.8,149,105.4,95.9,0.7,0.9,1.6,-0.3,3.1,2.7
Danrad Knowles\danrad-knowles-1,JR,2015-16,F,Houston,AAC,32,566,17.1,0.57,0.581,12.7,10.7,11.7,2.2,1,5.4,15.6,17.9,192,112.8,104.6,1.1,0.7,1.7,1.5,1.2,2.7
Alec Kobre\alec-kobre-1,SR,2015-16,G,Pacific,WCC,22,601,18,0.694,0.665,0.6,5.6,3.1,7.1,0.6,0,9.1,19.7,231,131.3,111.3,2,0.3,2.3,6.1,-3.5,2.7
Moussa Kone\moussa-kone-1,SR,2014-15,F,Hofstra,CAA,26,525,23.9,0.667,0.674,12.1,19.8,15.9,5.2,1.4,4.4,11.3,18.3,208,130.1,99.8,1.8,0.8,2.6,2.1,0.6,2.7
Egor Koulechov\egor-koulechov-1,FR,2013-14,G,Arizona State,Pac-12,27,377,11.9,0.536,0.506,7.2,14.8,11.2,8,1.5,1.5,18.4,15.7,106,102.7,99.7,0.3,0.7,1,0.2,2.5,2.7
Hernst Laroche\hernst-laroche-1,JR,2010-11,G,New Mexico State,WAC,33,1140,15.7,0.526,0.485,2.4,8.3,5.4,28.1,3.1,0.3,19.6,19.7,414,104.8,101.3,1.7,1.5,3.2,2.2,0.4,2.7
Wendell Lewis\wendell-lewis-1,SO,2010-11,C,Mississippi State,SEC,31,467,16.5,0.552,0.573,13.4,14.2,13.8,4,1.1,6.5,16.8,13.9,125,109.8,102.7,0.7,0.6,1.2,-0.3,3,2.7
Shawn Long\shawn-long-1,SO,2013-14,F,Louisiana,Sun Belt,34,999,29.7,0.582,0.558,13.4,26.6,19.9,4.2,1.3,9.2,11.9,29.1,575,117.9,97.5,3.3,1.9,5.3,1.3,1.4,2.7
Kenneth Lowe\kenneth-lowe-1,FR,2013-14,F,Green Bay,Horizon,31,499,15.2,0.606,0.605,9.6,14.9,12.4,8.8,1.7,5.9,24.7,14.4,135,106,94.8,0.5,1.1,1.6,-1.1,3.8,2.7
Johnathan Loyd\johnathan-loyd-1,JR,2012-13,G,Oregon,Pac-12,37,819,10.1,0.475,0.434,0.6,8.4,4.4,23.6,3.6,0.6,26.6,16.1,214,91,93.5,0.2,1.6,1.8,-0.2,2.9,2.7
Rafael Maia\rafael-maia-1,SR,2014-15,C,Brown,Ivy,30,903,19.2,0.558,0.551,12.8,19.4,16.2,13.6,1.7,2,16.6,18.1,322,112.2,99.8,1.8,1.4,3.2,1.7,1,2.7
Julian Mavunga\julian-mavunga-1,SR,2011-12,F,Miami (OH),MAC,30,1107,21.7,0.549,0.478,7.9,26,16.7,23.2,1.6,1.7,21.1,29.6,518,102.9,102.1,2.3,1.3,3.6,1.7,0.9,2.7
Todd Mayo\todd-mayo-1,FR,2011-12,G,Marquette,Big East,35,737,12.6,0.539,0.491,4.7,10.3,7.4,10.7,1.7,0.3,18.3,20.5,257,101.5,99.5,0.9,1,1.9,1.7,1,2.7
Anthony McClain\anthony-mcclain-1,SR,2010-11,C,Cincinnati,Big East,27,166,16.6,0.561,0.538,15.6,17.9,16.7,4.6,0,3.4,13.8,13.6,47,121.5,97.3,0.4,0.3,0.7,0.7,2,2.7
Edwind McGhee\edwind-mcghee-1,JR,2012-13,G,DePaul,Big East,18,108,12.6,0.365,0.263,5,17.1,10.4,15,5.7,0,17.7,12.5,22,89.2,98.6,0,0.2,0.2,0,2.8,2.7
Justin McKie\justin-mckie-1,SO,2014-15,G,South Carolina,SEC,25,282,12.7,0.52,0.47,4.5,13.7,9,6.1,2,1.3,12.4,16.2,74,106.9,97.2,0.3,0.5,0.8,0.6,2.1,2.7
James McMillon\james-mcmillon-1,JR,2016-17,G,NJIT,A-Sun,1,2,49.4,1,1,0,0,0,0,0,0,0,24.2,1,200,115.6,0,0,0,11.5,-8.8,2.7
Pete Miller\pete-miller-1,JR,2015-16,F,Princeton,Ivy,29,608,17.9,0.521,0.519,11,22,16.7,13.3,1.1,5.6,17.2,18.3,217,107.4,95.4,0.9,1.3,2.2,-1.5,4.1,2.7
Holden Mobley\holden-mobley-1,SO,2012-13,G,Belmont,OVC,20,74,13.7,0.8,0.8,5.3,20.6,13,15.7,1.6,0,28.6,9.8,18,129.8,96,0.2,0.1,0.3,2,0.7,2.7
Duke Mondy\duke-mondy-1,JR,2012-13,G,Oakland,Summit,33,1034,19.2,0.497,0.449,3.8,15.8,9,33.7,5.6,1.2,21.8,24.6,448,98.8,103.2,1.3,1.1,2.4,1.1,1.6,2.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Player,Class,Season,Pos,School,Conf,G,MP,PER,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,PProd,ORtg,DRtg,OWS,DWS,WS,OBPM,DBPM,BPM
Jordan Morgan\jordan-morgan-1,SO,2011-12,F,Michigan,Big Ten,34,831,16.7,0.607,0.619,12,19.1,15.5,2.9,1.7,1.3,20.5,17.9,244,107.3,98.9,1.3,1.2,2.6,0.9,1.8,2.7
Shabazz Muhammad\shabazz-muhammad-1,FR,2012-13,G,UCLA,Pac-12,32,987,21.9,0.528,0.487,9.9,9.3,9.6,5.8,1.3,0.4,8.6,29.8,520,110.1,105.4,2.9,0.8,3.7,4.6,-1.9,2.7
Kamari Murphy\kamari-murphy-1,FR,2012-13,F,Oklahoma State,Big 12,33,596,10.4,0.479,0.47,10.4,15.5,13,6.8,0.8,3.7,21,14.3,144,95.5,95.6,0.3,1,1.3,-1.4,4.1,2.7
D.J. Newbill\dj-newbill-1,SO,2012-13,G,Penn State,Big Ten,31,1133,16.7,0.48,0.428,4.8,13.1,8.5,29.5,2,0.9,18.6,30.3,519,94.4,108.3,1,0.6,1.6,2.1,0.6,2.7
Jared Nickens\jared-nickens-1,SO,2015-16,G,Maryland,Big Ten,36,694,9.5,0.527,0.514,2.1,8.7,5.7,4.4,0.9,1,9.4,15.3,172,106.3,105,0.7,0.8,1.5,2.6,0.2,2.7
Colin Nickerson\colin-nickerson-1,SR,2012-13,G,Fairfield,MAAC,35,955,14.7,0.51,0.488,3.3,18.5,10.5,19.1,3.8,0.6,19.7,13.8,216,102.5,91.9,0.9,2,2.9,-1.2,3.9,2.7
Jamal Olasewere\jamal-olasewere-1,SO,2010-11,F,Long Island University,NEC,33,751,21.5,0.537,0.498,10,20.3,15.2,16.6,3.1,2.3,21,30,424,100.4,92.8,1.2,1.6,2.8,0.3,2.4,2.7
Marek Olesinski\marek-olesinski-1,SR,2014-15,F,Air Force,MWC,31,928,18.6,0.619,0.606,5.7,14.9,10.5,12.7,1.6,1.4,12,17.5,289,121.9,107.6,2.4,0.7,3.1,4,-1.3,2.7
Robert Olson\robert-olson-1,JR,2011-12,G,Loyola (MD),MAAC,32,891,18.4,0.605,0.58,3.4,12.7,7.7,15.5,1.6,0.5,12.6,19.2,321,123,103.5,2.7,0.9,3.6,4.5,-1.8,2.7
Jaquon Parker\jaquon-parker-1,JR,2011-12,G,Cincinnati,Big East,30,798,17.2,0.506,0.471,7.5,18,12.4,9.7,1.3,0.3,10,20,274,111.3,98.2,1.7,1.2,2.9,2.2,0.5,2.7
Allen Payne\allen-payne-1,SR,2013-14,F,Auburn,SEC,30,845,13.9,0.528,0.481,7,15.3,11.1,12.1,2.6,0.8,19.3,16.2,245,103.8,105.9,0.8,1,1.8,0.7,2,2.7
Greg Plater\greg-plater-1,SR,2010-11,G,Long Beach State,Big West,34,1166,12.7,0.545,0.521,1.8,6.8,4.3,10,1.7,0.3,13.4,17.8,363,108.3,104.7,1.8,1.1,2.9,2.9,-0.3,2.7
Michael Porrini\michael-porrini-2,SR,2011-12,G,Kent State,MAC,32,943,16,0.485,0.452,6,14.8,10.3,30.8,3.3,1.5,24.2,20.9,345,97.5,96.8,0.9,1.6,2.4,0.8,1.9,2.7
Alex Poythress\alex-poythress-1,FR,2012-13,F,Kentucky,SEC,33,852,19.8,0.636,0.611,8.9,18.1,13.7,5.2,0.6,1.6,18.5,21.4,339,114.6,98.5,2.3,1.2,3.5,2.9,-0.2,2.7
Kevin Punter\kevin-punter-1,JR,2014-15,G,Tennessee,SEC,32,992,14.3,0.531,0.5,1.2,7.6,4.3,13.4,3.4,0.9,15.4,20.1,305,106,106.7,1.5,0.9,2.3,2.5,0.2,2.7
Raphiael Putney\raphiael-putney-1,FR,2010-11,F,Massachusetts,A-10,29,369,17.2,0.524,0.466,7.2,18.5,12.8,7.1,1.7,6.3,14.7,19,122,106.1,95.9,0.5,0.7,1.2,-0.8,3.5,2.7
Matt Rafferty\matt-rafferty-1,SO,2016-17,F,Furman,Southern,16,336,19.4,0.61,0.584,11.5,18.7,15.2,8.6,2.3,4.1,18.5,17.7,118,115.5,95.1,0.7,0.7,1.4,-0.3,3,2.7
Nick Rakocevic\nick-rakocevic-1,FR,2016-17,F,Southern California,Pac-12,36,538,17.3,0.597,0.563,12.9,15.2,14.1,5.4,1,4.3,16.5,17.3,196,117.8,106.4,1.2,0.6,1.8,1,1.7,2.7
Bruce Reed\bruce-reed-1,JR,2012-13,F,Morehead State,OVC,31,402,14.7,0.601,0.56,8.9,16.8,12.3,13.1,3.1,4,26.6,14.9,118,106,100.5,0.5,0.5,1.1,-0.3,3,2.7
Brandon Richardson\brandon-richardson-1,SR,2011-12,F,Nebraska,Big Ten,30,929,13.7,0.538,0.476,0.8,13.6,6.9,22.6,3.7,0.6,21.4,15.2,231,103.2,104.4,1,0.9,1.9,0.8,1.9,2.7
Noah Robotham\noah-robotham-1,SO,2015-16,G,Akron,MAC,29,922,14.7,0.57,0.543,1.5,7.6,4.6,21.3,2.1,0.3,14.3,15.6,299,118.7,102.1,1.9,1.3,3.2,2.2,0.4,2.7
Steven Roundtree\steven-roundtree-1,FR,2010-11,F,Oral Roberts,Summit,35,995,21,0.584,0.562,11.3,15.4,13.3,12.8,2.1,1.5,18.5,22.6,435,112.2,106.5,2.6,0.8,3.4,2.3,0.4,2.7
