Player,Class,Season,Pos,School,Conf,G,MP,PER,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,PProd,ORtg,DRtg,OWS,DWS,WS,OBPM,DBPM,BPM
Shawn Jones\shawn-jones-1,FR,2010-11,F,Middle Tennessee,Sun Belt,32,349,16.9,0.537,0.505,12.7,13.1,12.9,5.6,1.7,7.3,17.7,21.2,128,103.8,96.7,0.5,0.6,1.1,-2.5,2.2,-0.3
Kris Joseph\kris-joseph-1,SR,2011-12,F,Syracuse,Big East,37,1192,19.7,0.534,0.486,5.5,11.6,8.6,8.7,2.6,2.2,10.6,22.5,462,113.7,96.7,3,2,5,4.6,2.2,6.8
Steven Julian\steven-julian-1,JR,2017-18,F,Cornell,Ivy,23,672,13.4,0.568,0.561,4.7,17.2,11.3,6.6,2.1,4.8,14.4,11.4,149,110.6,106.9,0.7,0.7,1.4,-2.1,2.2,0.1
Mfiondu Kabengele\mfiondu-kabengele-1,FR,2017-18,F,Florida State,ACC,26,375,22.6,0.555,0.519,16.6,20.4,18.5,3.8,1.9,5.4,14,24.4,184,114,96.4,0.9,0.8,1.7,1.7,2.2,4
Mindaugas Kacinas\mindaugas-kacinas-1,SR,2015-16,F,South Carolina,SEC,34,995,15.3,0.572,0.552,7.3,11.4,9.4,6,0.9,1.9,10.4,15.4,315,120.8,101.9,2.1,1.4,3.5,2.7,2.2,4.9
Tim Kamczyc\tim-kamczyc-1,SO,2010-11,F,Cleveland State,Horizon,36,1041,10.5,0.551,0.529,4.6,10.2,7.4,9.7,1.9,0.9,19,11.8,222,107.2,99.3,1.1,1.6,2.6,0.5,2.2,2.6
Matt Kavanaugh\matt-kavanaugh-1,SR,2013-14,C,Dayton,A-10,33,559,15.6,0.56,0.526,10.3,14.8,12.5,9,1.3,2.4,16.4,18.8,193,111.6,103,1,0.8,1.8,1,2.2,3.2
Maurice Kemp\maurice-kemp-1,JR,2011-12,F,East Carolina,CUSA,30,699,22.2,0.539,0.488,12.4,20.8,16.4,11.2,2.8,4.1,17.6,26.1,310,104,93.5,1.3,1.4,2.7,0.6,2.2,2.8
Matt Kenney\matt-kenney-1,SO,2010-11,G,Valparaiso,Horizon,32,740,13.2,0.492,0.439,3.3,16.3,9.9,18,2.8,0.7,20.8,16.8,213,99,97.8,0.6,1.2,1.8,-1.5,2.2,0.7
George King\george-king-1,SR,2017-18,G,Colorado,Pac-12,27,768,19.2,0.581,0.557,7.6,24,16.1,8.4,1,2.6,15.9,23.7,330,108.7,100.2,1.4,1.3,2.7,2,2.2,4.2
Tevin King\tevin-king-1,FR,2015-16,G,South Dakota State,Summit,34,485,10.4,0.486,0.432,4.6,9.7,7.2,9.9,3.2,0.7,19.8,16.7,134,96.2,98.6,0.2,0.9,1,-2,2.2,0.2
Maurice Kirby\maurice-kirby-1,JR,2016-17,F,Loyola (IL),MVC,31,289,8.9,0.447,0.458,9.1,19.8,14.6,6,1,3.2,16.2,12.8,63,96.5,98.5,0.1,0.5,0.6,-4,2.2,-1.8
Malcoln Kirkland\malcoln-kirkland-1,JR,2010-11,F,Arkansas State,Sun Belt,32,479,16.4,0.54,0.525,11.5,16.5,14,5.1,0.8,7.4,20.5,19.4,153,100.2,97.2,0.5,0.8,1.3,-3.5,2.2,-1.3
Malick Kone\malick-kone-1,SO,2012-13,G,Rutgers,Big East,28,292,10.2,0.444,0.424,7.4,16.6,11.8,3.4,3.8,2,20.6,16.5,64,85.1,99.5,-0.1,0.4,0.3,-2.2,2.2,0
John Kopriva\john-kopriva-1,SO,2012-13,F,George Washington,A-10,29,263,9.1,0.48,0.421,5.7,15.9,10.5,4.9,1.8,2.7,16.9,12.2,53,98.2,97.9,0.1,0.4,0.5,-3,2.2,-0.8
Nathan Laing\nathan-laing-1,JR,2016-17,G,Central Florida,AAC,32,346,-2.7,0.269,0.171,1.8,6,4.1,12.5,1,0,41.5,11.9,38,52.5,99.5,-0.8,0.6,-0.2,-7.2,2.2,-5.1
Devon Lamb\devon-lamb-1,JR,2010-11,G,Lamar,Southland,30,755,21.2,0.499,0.509,12.7,20.9,16.6,11.4,3.3,2.8,11.4,18.4,304,111.6,93.6,1.5,1.5,3.1,1.2,2.2,3.3
Kevin Larsen\kevin-larsen-1,SO,2013-14,F,George Washington,A-10,33,1030,18.6,0.568,0.549,9,15.7,12.5,11,1,2.4,12.2,18.4,373,117.6,100.5,2.3,1.7,4,2.3,2.2,4.5
Austin Lewis\austin-lewis-1,JR,2014-15,F,McNeese State,Southland,29,548,18.5,0.582,0.568,10.3,15,12.5,1.4,0.4,12.7,13.8,14,148,115.9,105.7,1,0.5,1.5,-3.6,2.2,-1.5
J.L. Lewis\jl-lewis-1,SO,2010-11,F,Louisiana Tech,WAC,29,350,6.1,0.499,0.489,10,14.6,12.3,4,2,2,33.7,11.4,62,82.7,98.2,-0.1,0.6,0.4,-4.5,2.2,-2.3
Jordan Lewis\jordan-lewis-1,JR,2010-11,F,Cal Poly,Big West,30,552,7,0.498,0.494,5.4,8.4,6.9,8.3,1.7,1.8,22.9,10.9,88,92.9,98.9,0.1,0.9,1,-3.9,2.2,-1.7
Jalen Lindsey\jalen-lindsey-1,JR,2016-17,G,Providence,Big East,32,1026,15.7,0.639,0.616,4.4,11.4,7.9,4.3,1.6,0.9,7.9,14.9,299,126.5,101.9,2.4,1.5,3.9,5.1,2.2,7.4
Malik London\malik-london-1,SR,2016-17,F,Tennessee-Martin,OVC,33,297,22.6,0.675,0.686,12,20.6,16.4,4.5,1.2,10.1,15.8,16.5,104,124.5,101.9,0.8,0.4,1.2,-0.8,2.2,1.4
Luke Loucks\luke-loucks-1,JR,2010-11,G,Florida State,ACC,34,503,8.1,0.505,0.443,1.4,11.2,6.5,27.4,2.3,0.5,35.5,14.8,127,89.3,93.2,0,1,1,-1.5,2.2,0.7
Arnold Louis\arnold-louis-1,SR,2011-12,F,Savannah State,MEAC,33,778,21.2,0.483,0.464,15.8,27.5,20.8,8.2,3.2,2.3,14.2,24.8,310,101.3,84.9,1.1,2.2,3.3,-1.2,2.2,0.9
Geno Luzcando\geno-luzcando-1,SR,2017-18,G,Idaho State,Big Sky,25,782,14.3,0.567,0.515,3.7,13.6,8.9,17,3.8,1,25.2,19.5,278,99.9,100.6,0.6,1.3,1.9,-1.2,2.2,0.9
Marin Maric\marin-maric-1,SR,2017-18,C,DePaul,Big East,23,613,22.9,0.641,0.578,8.1,18.9,13.4,10.1,1.7,2.2,17.1,23.6,294,117.8,102.4,1.7,0.9,2.6,3.5,2.2,5.7
Malik Marquetti\malik-marquetti-1,FR,2014-15,G,Southern California,Pac-12,32,600,8.3,0.431,0.414,5.6,10.2,7.9,8.9,2.1,1,14.7,11.9,116,94.8,104.4,0.2,0.6,0.8,-0.7,2.2,1.5
Mike Marra\mike-marra-1,SO,2010-11,G,Louisville,Big East,31,635,12.2,0.459,0.43,2.9,8.7,5.8,16.9,2.6,1.7,15,19.9,202,98.9,97.5,0.6,1.1,1.6,1.8,2.2,4
Jarell Martin\jarell-martin-1,SO,2014-15,F,Louisiana State,SEC,33,1159,21.6,0.565,0.526,9.7,18.1,14.1,10.5,1.9,1.8,15.7,24.8,531,109.8,94.2,2.7,2.4,5.1,3.1,2.2,5.3
Wayne Martin\wayne-martin-1,SR,2016-17,F,Tennessee State,OVC,30,957,22.1,0.612,0.593,10.6,22.9,16.7,5.6,1.5,4.2,17.7,22.3,403,112.6,94.7,2.1,2,4.2,0,2.2,2.2
Dakota Mathias\dakota-mathias-1,SO,2015-16,G,Purdue,Big Ten,35,665,13.7,0.57,0.548,0.4,11.8,6.5,21.2,1,0.3,11.1,14.3,195,124.5,100.1,1.5,1.1,2.5,4.4,2.2,6.6
Keith Matthews\keith-matthews-1,JR,2012-13,F,Fairfield,MAAC,35,596,14.4,0.5,0.473,8.6,14.3,11.3,6.5,1.7,4.5,14.9,19.2,171,100.1,96.2,0.6,1,1.6,-3.1,2.2,-0.8
Anthony Mayo\anthony-mayo-1,FR,2010-11,F,Stony Brook,AEC,31,370,12,0.429,0.396,5.6,16.1,10.7,1.3,0.2,8.8,8.3,17.5,89,93.2,93.5,0.1,0.8,0.9,-7.7,2.2,-5.5
Jeffery McClendon\jeffery-mcclendon-1,SO,2016-17,G,Loyola Marymount,WCC,28,318,6.3,0.38,0.373,5.6,7.7,6.6,7.1,4,2.2,19.4,15.4,65,78.2,101.4,-0.3,0.5,0.2,-4,2.2,-1.8
Greg McClinton\greg-mcclinton-1,FR,2014-15,F,Wake Forest,ACC,31,454,11,0.471,0.429,9.9,12.2,11,11.4,1.7,2.2,21.2,15.6,121,95.4,106.2,0.2,0.4,0.6,-1.4,2.2,0.8
Brandon McDonnell\brandon-mcdonnell-1,SO,2013-14,F,Dartmouth,Ivy,27,375,15,0.565,0.525,4.8,20.6,12.4,7.6,1.3,6.7,16.1,15.8,101,108.3,100.7,0.4,0.6,1.1,-2.8,2.2,-0.7
Cameron McGriff\cameron-mcgriff-1,FR,2016-17,F,Oklahoma State,Big 12,32,502,10.5,0.55,0.446,8.4,14.2,11.2,6,1.8,1.7,24.3,13.3,135,106.6,109.8,0.5,0.4,0.9,2,2.2,4.2
Jordan McRae\jordan-mcrae-1,SO,2011-12,G,Tennessee,SEC,34,738,15.8,0.497,0.453,2.6,13.6,8.1,15.6,1.7,3.6,14.5,24.4,277,100.5,99.5,1,1,2,1.2,2.2,3.4
JD Miller\jd-miller-1,JR,2017-18,F,Texas Christian,Big 12,27,563,18.2,0.542,0.526,8.8,15.8,12.4,8.8,1.9,3.5,11.8,21.5,225,112.4,106.8,1.1,0.6,1.7,2.5,2.2,4.7
Malcolm Miller\macolm-miller-1,SR,2013-14,G,Southern,SWAC,32,903,21,0.585,0.567,5,15,10.1,9.2,2.1,4.7,10.5,21.5,361,117.9,90.5,2.2,2.3,4.5,2.9,2.2,5.1
Mario Moody\mario-moody-1,JR,2013-14,F,Wagner,NEC,29,646,17.9,0.5,0.476,10.6,17.1,13.9,5,1.7,6.2,14,22.6,249,102,95.9,0.7,1.4,2,-3.3,2.2,-1
Matt Mooney\matt-mooney-1,JR,2017-18,G,South Dakota,Summit,29,878,23,0.563,0.525,1.8,11.7,7,20.3,3.9,0.2,13.7,29.3,486,111.3,92,2.3,2.1,4.4,3.4,2.2,5.6
Julian Moore\julian-moore-1,SO,2015-16,F,Penn State,Big Ten,31,479,12.4,0.504,0.446,7,17.6,12.1,3,1,4.1,13.9,15,120,102.9,104.7,0.4,0.6,1,-3.4,2.2,-1.2
Demetris Morant\demetris-morant-1,SR,2016-17,F,Florida Gulf Coast,A-Sun,34,875,24.8,0.743,0.756,13.4,21.8,17.8,3.7,0.7,6.3,15.8,16.2,329,134.3,97.1,2.9,1.7,4.6,2.7,2.2,5
Yanick Moreira\yanick-moreira-1,JR,2013-14,C,Southern Methodist,AAC,23,310,19.6,0.548,0.515,10.8,22.8,17.3,6.3,1,5.2,16,25.2,127,104.8,92.5,0.4,0.8,1.2,-1.5,2.2,0.7
Davide Moretti\davide-moretti-1,FR,2017-18,G,Texas Tech,Big 12,27,347,8,0.483,0.432,1.8,6.6,4.3,14,2.5,0,20.1,18,99,95.1,94.9,0.1,0.8,0.8,-0.1,2.2,2.2
Malik Morgan\malik-morgan-1,SR,2015-16,G,Tulane,AAC,34,1075,15.5,0.522,0.508,3.7,14.5,8.9,17.2,2.6,1.3,17.4,22.5,396,99.3,101.5,0.9,1.6,2.5,1.4,2.2,3.6
Maverick Morgan\maverick-morgan-1,SO,2014-15,C,Illinois,Big Ten,31,275,13.1,0.513,0.455,10.8,9.8,10.3,2.3,0.7,4.7,15.4,17.5,81,104.4,101.9,0.3,0.4,0.7,-1.6,2.2,0.6
Carlos Morris\carlos-morris-2,JR,2014-15,G,Minnesota,Big Ten,33,846,18.3,0.541,0.507,3,11.8,7.3,16.2,4,1,16.9,24.5,347,102.4,97.7,1.2,1.5,2.6,2.2,2.2,4.4
Hanner Mosquera-Perea\hanner-mosquera-perea-1,JR,2014-15,F,Indiana,Big Ten,26,505,17.2,0.597,0.594,8.7,16.8,12.8,2.2,0.7,6.5,16.6,16.9,158,112.6,105.5,0.9,0.5,1.4,0.6,2.2,2.8
Lourawls Nairn\lourawls-tum-tum-nairn-1,JR,2016-17,G,Michigan State,Big Ten,35,799,9.1,0.479,0.47,0.5,11.4,6.3,27.2,1.1,0.5,23.4,10.8,175,105.1,104.6,0.6,1,1.6,0.3,2.2,2.5
Reeves Nelson\reeves-nelson-1,SO,2010-11,F,UCLA,Pac-10,34,1066,21.2,0.591,0.574,9.2,23.4,16.7,11.6,0.8,1.2,17.2,23.1,442,110.8,97.5,2.5,1.8,4.3,3,2.2,5.1
Darien Nelson-Henry\darien-nelson-henry-1,SR,2015-16,C,Pennsylvania,Ivy,27,755,22.2,0.601,0.577,10.1,22.1,16.1,15.2,0.9,4.2,19.4,24,333,107.9,101.6,1.4,1.1,2.6,0.2,2.2,2.4
Tshilidzi Nephawe\tshilidzi-nephawe-1,FR,2010-11,C,New Mexico State,WAC,33,602,15.3,0.563,0.479,10.2,17.6,14,2.3,1.7,5.7,18.1,16.5,185,108.9,97.2,0.9,1,2,-1.3,2.2,0.9
Jake Nielson\jake-nielson-1,JR,2010-11,F,Southern Utah,Summit,30,430,16.6,0.507,0.427,4.5,34.4,20,20.9,3.8,1.3,24.1,20.3,146,96.1,95,0.3,0.8,1.1,-2.1,2.2,0.1
Riley Norris\riley-norris-1,JR,2016-17,G,Alabama,SEC,34,929,12.6,0.528,0.498,5,10.6,7.8,5.7,1.5,0.5,11.6,17.7,280,108.9,98.8,1.3,1.6,2.9,2,2.2,4.2
Zack Novak\zack-novak-1,SR,2011-12,G,Michigan,Big Ten,34,1145,15.7,0.617,0.589,4.9,13.4,9.1,10.8,1.5,0.3,11.5,14.5,311,125.4,102.4,2.9,1.3,4.2,5.5,2.2,7.7
Jack Nunge\jack-nunge-1,FR,2017-18,F,Iowa,Big Ten,29,472,18.2,0.577,0.538,7.4,12.2,9.8,11.3,2.3,5.1,15.9,18.7,173,113.6,108.2,0.9,0.4,1.3,3.2,2.2,5.4
Shawn O'Connell\shawn-oconnell-1,,2017-18,F,Georgia Southern,Sun Belt,26,303,20.2,0.709,0.755,12.5,15,13.7,3.1,2.3,3.4,13.7,11.5,93,138.5,96.4,0.9,0.6,1.5,1.5,2.2,3.7
Royce O'Neale\royce-oneale-1,FR,2011-12,F,Denver,Sun Belt,31,836,21.9,0.648,0.586,6.4,25.6,16.1,17.1,3.4,1.8,21.7,21.5,314,114.3,92.7,2.2,1.7,4,3.2,2.2,5.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Player,Class,Season,Pos,School,Conf,G,MP,PER,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,PProd,ORtg,DRtg,OWS,DWS,WS,OBPM,DBPM,BPM
Ehab Amin\ehab-amin-1,JR,2016-17,G,Texas A&M-Corpus Christi,Southland,36,1213,24.1,0.54,0.506,6.9,15.9,11.5,17.9,5.8,1.3,14.9,27.1,605,107,93.7,2.4,2.7,5.1,2,2.1,4.2
Emmy Andujar\emmy-andujar-1,SO,2012-13,F,Manhattan,MAAC,32,850,12.4,0.483,0.442,5.9,19.9,12.5,24.7,2.3,0.7,24.9,22.8,273,88.7,94.6,0,1.6,1.6,-2.4,2.1,-0.3
Phillip Anglade\phillip-anglade-1,SO,2013-14,F,Virginia Military Institute,Big South,35,537,16,0.513,0.546,13.1,13.9,13.5,3.1,2.5,6.3,10.2,10.6,143,120.1,104,0.8,0.7,1.6,-2,2.1,0.1
Zach Auguste\zach-auguste-1,SR,2015-16,F,Notre Dame,ACC,36,1065,25.6,0.581,0.56,14,27.7,21.2,7.2,1.3,3.7,16.9,26,506,112.3,102.9,2.8,1.5,4.2,2.1,2.1,4.2
J.J. Avila\jj-avila-1,FR,2010-11,F,Navy,Patriot,31,851,17,0.525,0.487,5.2,16.8,10.7,21.3,3.5,2.5,19.8,24.4,356,94.9,95.2,0.5,1.6,2.2,-0.2,2.1,1.9
Mohamed Bah\mohamed-bah-1,FR,2013-14,F,Drexel,CAA,24,280,13.6,0.615,0.633,9.4,17,13.1,2.1,0.7,4.4,7.1,8.2,53,135.6,102.1,0.5,0.4,0.9,-1.7,2.1,0.5
Jordan Baker\jordan-baker-3,JR,2015-16,G,Old Dominion,CUSA,38,975,7.5,0.44,0.441,0.6,10.1,5.3,13.9,2.5,0.4,19.7,10.7,155,93.1,99.9,0.1,1.6,1.7,-1.4,2.1,0.7
Ivo Baltic\ivo-baltic-1,JR,2011-12,F,Ohio,MAC,37,1015,12.9,0.484,0.476,5.4,18.3,11.2,11.5,2,1.6,17.5,20.2,315,94.1,94.5,0.5,1.9,2.4,-2.8,2.1,-0.7
Drew Barham\drew-barham-1,SR,2013-14,G,Gonzaga,WCC,36,632,17.5,0.685,0.685,6.8,12.5,9.9,2.8,2.2,1.5,7.8,14.6,194,135.8,99.3,1.7,1.1,2.9,6.3,2.1,8.4
Kelsey Barlow\kelsey-barlow-1,JR,2011-12,G,Purdue,Big Ten,26,632,17.6,0.499,0.443,6.5,13.5,9.6,13.4,3.1,0.7,11.1,20.3,225,110,103.2,1.3,0.7,2,2.7,2.1,4.8
Josh Benson\josh-benson-1,SO,2010-11,F,Dayton,A-10,36,643,15.1,0.57,0.548,10.5,11.5,11,4.4,1.3,2.6,14.6,16.1,188,112.1,99.8,1.1,0.9,2.1,0.5,2.1,2.6
Christian Benzon\christian-benzon-1,SR,2016-17,G,Evansville,MVC,33,852,10.9,0.491,0.476,4.7,15.9,10.5,10.6,1.6,1.2,16.6,15,209,97.6,102.1,0.4,1.2,1.6,-1.6,2.1,0.4
Joseph Bertrand\joseph-bertrand-1,JR,2012-13,G,Illinois,Big Ten,35,795,16.3,0.569,0.544,6.6,16.2,11,5.4,2.5,0.9,14.8,17.1,241,111.2,100,1.5,1,2.5,2.3,2.1,4.4
Mike Best\mike-best-1,JR,2014-15,F,UC-Irvine,Big West,34,399,14.6,0.499,0.465,7.2,14.5,11.1,4.4,1.3,5.4,8,17.2,111,108.3,96.4,0.6,0.7,1.3,-2.4,2.1,-0.2
Jabari Bird\jabari-bird-1,JR,2015-16,G,University of California,Pac-12,33,883,16.2,0.584,0.574,3.3,10.2,6.9,6.9,1.1,1.2,8.5,18.2,300,120,101.9,2,1.3,3.3,4.4,2.1,6.5
Joel Bolomboy\joel-bolomboy-1,SR,2015-16,F,Weber State,Big Sky,33,1041,29.1,0.634,0.602,13.1,31.3,23,7.4,1.3,3.6,14.9,26.1,552,121,90,3.8,2.7,6.5,1.5,2.1,3.5
Devon Bookert\devon-bookert-1,SR,2015-16,G,Florida State,ACC,33,867,17.2,0.565,0.542,4,7.8,5.9,18.4,3.5,0.3,14.8,18,322,115.9,104.4,1.8,1.1,2.9,5.6,2.1,7.7
Antonio Bostic\antonio-bostic-1,SR,2012-13,G,Stephen F. Austin,Southland,32,1010,14.2,0.487,0.451,2.4,12,7,10.8,2.8,0.9,12.1,21.7,312,100.1,84.4,1.1,2.9,4,-1.7,2.1,0.4
Cinmeon Bowers\cinmeon-bowers-1,SR,2015-16,F,Auburn,SEC,30,854,12.6,0.434,0.395,7.5,28.2,17.5,12,1.9,1.6,19.5,25.3,328,84.6,101.6,-0.7,1.3,0.6,-4.4,2.1,-2.3
Chris Braswell\chris-braswell-1,SR,2012-13,F,Charlotte,A-10,32,784,21.1,0.544,0.488,9.7,17.1,13.3,13.7,1.8,3.5,17.5,26.7,367,105.6,99.2,1.7,1.1,2.8,2.1,2.1,4.2
Taylor Broekhuis\taylor-broekhuis-1,JR,2011-12,C,Air Force,MWC,29,864,15.5,0.578,0.546,4.5,16.6,10.6,15.7,1.5,4.4,19.8,19.1,263,103.1,98.8,1.1,1.3,2.4,0.1,2.1,2.2
Dillon Brooks\dillon-brooks-1,JR,2016-17,F,Oregon,Pac-12,35,886,25.6,0.585,0.556,4.9,9.6,7.4,23.1,2.5,2.2,13,31.6,526,116,97.9,3.1,1.6,4.7,6.6,2.1,8.6
Michael Buckland\michael-buckland-1,SO,2017-18,G,Lipscomb,A-Sun,26,781,10.4,0.544,0.49,2.3,14,8.2,16.8,1.5,2.3,23.1,13.6,217,102.7,100.5,0.6,1.3,1.9,-1.7,2.1,0.4
DeAndray Buckley\deandray-buckley-1,FR,2010-11,G,New Hampshire,AEC,29,363,10.8,0.404,0.34,6.7,10.9,8.7,12.6,2.7,2.2,16.1,17.6,89,88.3,95.8,0,0.7,0.6,-4.7,2.1,-2.6
Erik Buggs\erik-buggs-1,SR,2012-13,G,Valparaiso,Horizon,34,958,13.3,0.556,0.559,3.4,8.9,6.2,26,3.5,1,28.6,17,286,100.2,97.2,1,1.5,2.5,0.3,2.1,2.5
Chris Burke\chris-burke-1,JR,2012-13,G,Saint Peter's,MAAC,30,704,15.3,0.577,0.552,7.3,17.2,11.6,10.3,2.2,4.5,21.1,13.7,169,106.1,101.8,0.9,0.8,1.7,-0.7,2.1,1.4
Zach Cameron\zach-cameron-1,FR,2016-17,F,Kennesaw State,A-Sun,30,311,9,0.444,0.467,6.8,21.6,14.1,9.4,1.4,3.8,25.9,7.8,48,95.6,104.5,0.1,0.4,0.4,-4.4,2.1,-2.3
Charles Carmouche\charles-carmouche-1,JR,2010-11,G,Memphis,CUSA,32,791,13.3,0.534,0.495,2.7,12.1,7.6,12.7,2.9,1.2,15.9,16.4,231,107.2,99,1.1,1.2,2.3,1.3,2.1,3.4
Kameron Chatman\kameron-chatman-1,FR,2014-15,G,Michigan,Big Ten,32,486,7.7,0.392,0.356,5.1,16.3,10.6,9.6,1.8,1.5,16.5,21,122,80.6,102.9,-0.5,0.6,0.1,-3.9,2.1,-1.8
Sabatino Chen\sabatino-chen-1,JR,2011-12,G,Colorado,Pac-12,35,346,9.9,0.538,0.526,5,7.3,6.2,8.8,2.1,1.3,19.7,12.4,72,101.2,99.7,0.3,0.5,0.7,-0.5,2.1,1.5
Anthony Clemmons\anthony-clemmons-1,SR,2015-16,G,Iowa,Big Ten,33,976,13.2,0.511,0.49,1.6,7.9,4.8,21.7,1.9,0.7,14.8,17.2,315,107.6,104.4,1.3,1.2,2.5,2.3,2.1,4.5
T.J. Cline\tj-cline-1,SR,2016-17,F,Richmond,A-10,35,1137,25.6,0.59,0.568,3.3,24.7,14.3,38.4,1.7,0.8,15.8,30,670,112.4,100.3,3.5,1.8,5.3,6.3,2.1,8.4
Jake Cohen\jake-cohen-1,SO,2010-11,F,Davidson,Southern,33,764,24,0.585,0.535,9.9,21.3,15.5,7.4,1.2,6.7,15.9,26.4,368,112.6,96.9,2.2,1.3,3.5,0.9,2.1,3.1
Damon Collins\damon-collins-1,SO,2014-15,G,Howard,MEAC,30,922,7.6,0.475,0.435,5.2,13.5,9.6,8.9,2.5,1.2,32.7,11.3,147,81.7,96.4,-0.4,1.7,1.2,-4.7,2.1,-2.7
Pat Connaughton\pat-connaughton-1,SR,2014-15,G,Notre Dame,ACC,38,1351,19.4,0.615,0.597,4.2,20.4,13,7.6,1.3,2.7,10.2,17.7,436,122.1,101,3.5,1.9,5.4,6.1,2.1,8.2
Steven Cook\steven-cook-1,FR,2013-14,F,Princeton,Ivy,22,368,14.4,0.592,0.586,8.8,9.5,9.1,8,2,3.5,16.9,15.1,101,112.2,100,0.5,0.6,1.2,-0.4,2.1,1.7
Isaac Copeland\isaac-copeland-1,SO,2015-16,F,Georgetown,Big East,33,1048,14.7,0.528,0.485,5.4,13.8,9.8,12.8,1.4,2,13.5,19.4,362,106.7,105.5,1.4,1.2,2.6,2,2.1,4.1
Dhamir Cosby-Roundtree\dhamir-cosby-roundtree-1,FR,2017-18,F,Villanova,Big East,27,345,14.9,0.756,0.772,9,15.6,12.5,0.9,1,2.7,17.9,11.3,90,132.3,102.8,0.7,0.5,1.2,2.7,2.1,4.8
Daniel Coursey\daniel-coursey-1,JR,2012-13,F,Mercer,A-Sun,34,635,18.4,0.565,0.534,9.6,17.1,13.3,2.4,1.4,8.8,16.9,23.7,223,101.7,93.1,0.9,1.3,2.2,-3.8,2.1,-1.6
Mark Coury\mark-coury-2,SR,2010-11,F,Cornell,Ivy,28,480,17.4,0.519,0.5,9,18.5,13.4,11.9,2.4,3.8,12.3,17.7,152,109.1,102.7,0.8,0.6,1.4,-1.1,2.1,1
Allen Crabbe\allen-crabbe-1,SO,2011-12,G,University of California,Pac-12,34,1158,19.7,0.564,0.531,3.5,17.8,10.7,12.2,0.9,1.8,10.4,23.1,461,114.3,95.6,3,2.1,5.1,5,2.1,7.2
Allen Crabbe\allen-crabbe-1,JR,2012-13,G,University of California,Pac-12,33,1195,22.3,0.568,0.528,3.3,16,9.8,16.2,1.9,1.9,13.5,26.6,548,110.8,97.8,3.3,1.8,5.1,6.2,2.1,8.3
Dawon Cummings\dawon-cummings-1,SR,2013-14,G,Indiana State,MVC,34,881,17.9,0.551,0.513,1.5,10.9,6.3,18.7,3.6,2.3,12.6,21,324,110.3,101.7,1.5,1.4,2.9,3.1,2.1,5.2
Jared Cunningham\jared-cunningham-2,SO,2010-11,G,Oregon State,Pac-10,30,877,22.6,0.578,0.487,4.1,8.3,6.1,15.6,5.5,0.9,16.7,24.5,408,112.2,100.8,2.3,1.2,3.5,4.7,2.1,6.8
Brandyn Curry\brandyn-curry-1,JR,2011-12,G,Harvard,Ivy,31,939,15.9,0.483,0.426,0.6,8.2,4.6,34.5,3.4,2.1,19.1,19.3,302,104.4,92.3,1.4,2,3.4,1,2.1,3.1
Cole Darling\cole-darling-1,FR,2010-11,F,Wright State,Horizon,30,514,14.6,0.586,0.565,5.6,17.7,11.3,11.2,2.1,1,15.4,14.4,134,114.9,98.8,0.9,0.8,1.7,1,2.1,3.2
Chris Davenport\chris-davenport-2,SR,2016-17,F,North Florida,A-Sun,28,752,16.9,0.594,0.564,4.7,21,13.1,24.1,1.5,4.6,30.7,23,325,97.7,104,0.6,0.9,1.5,-2.2,2.1,-0.1
Adonis De La Rosa\adonis-de-la-rosa-1,SO,2016-17,C,Kent State,MAC,36,477,10.2,0.457,0.413,11.7,18.6,15.1,4,1.1,5.8,24.1,18.8,143,88.2,100.3,-0.1,0.8,0.6,-6,2.1,-3.9
Mark Donnal\mark-donnal-1,SO,2015-16,F,Michigan,Big Ten,34,659,20.5,0.624,0.602,11.1,12.5,11.8,3.7,1.1,4.3,10.2,19.4,253,124.5,103.6,2,0.9,2.8,3.5,2.1,5.5
Torin Dorn\torin-dorn-1,JR,2017-18,G,North Carolina State,ACC,27,769,20.4,0.597,0.571,9.5,15.5,12.4,9.1,2,1.6,15.8,22.1,343,115,103.8,1.8,1,2.9,4.2,2.1,6.3
Fran Dougherty\fran-dougherty-1,SO,2011-12,F,Pennsylvania,Ivy,33,549,12.7,0.496,0.492,13.6,19.2,16.3,5.5,1.4,5.8,24.1,20.3,162,90,99.8,0.1,0.8,0.8,-4.6,2.1,-2.5
Milton Doyle\milton-doyle-1,SO,2014-15,G,Loyola (IL),MVC,25,677,21.3,0.586,0.559,2.5,13,8.1,36.6,3,2.8,24.1,27.7,303,104.4,98.3,1.3,1.1,2.5,3.2,2.1,5.3
Ousmane Drame\ousmane-drame-1,JR,2013-14,F,Quinnipiac,MAAC,30,871,22.6,0.538,0.492,13.3,23.4,18.4,6.3,1.2,6.6,16.3,23.9,399,109.4,101.5,1.7,1.4,3.1,-0.3,2.1,1.8
